C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/17,04:05:01,0000000423292028,,0000000423292022
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/16 04:15:00",1,NSW1,0,85,0,85,0,0,7145.83,-3,6719.99,80,-505.84,0,,,47.94,,,,,,,,211.71,,,,,,,,142,,,,,,,,127,,,,,,,,145,,,,,,,,104,,,,,,-1.11931,10023.56336,187,7239.7168,7234.63,,63.62,,,,16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1.5,1.5,0,0.39,0.39,0,0.45,0.45,0,0.45,0.45,0,0.94,0.94,0
D,DREGION,,2,"2024/06/16 04:15:00",1,QLD1,0,79.90975,0,79.90975,0,0,5473.98,8,5862.19,6,382.22,0,,,48,,,,,,,,51,,,,,,,,44,,,,,,,,60,,,,,,,,139,,,,,,,,139,,,,,,4.77301,9432.892,124,5465.88232,5483.84,,0,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1.5,1.5,0,0.39,0.39,0,0.45,0.45,0,0.45,0.45,0,0.94,0.94,0
D,DREGION,,2,"2024/06/16 04:15:00",1,SA1,0,90.78985,0,90.78985,0,0,1357.19,-3,1045.44,90,-401.75,0,,,100,,,,,,,,87,,,,,,,,80.53,,,,,,,,104,,,,,,,,104,,,,,,,,134.33,,,,,,-3.01773,3057.43761,370,1505.21069,1454.73,,36,,,,54,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1.5,1.5,0,0.39,0.39,0,0.45,0.45,0,0.45,0.45,0,0.94,0.94,0
D,DREGION,,2,"2024/06/16 04:15:00",1,TAS1,0,150.1,0,150.1,0,0,1117.6,0,679.6,0,-438,0,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,50.06,,,,,,,,150.06,,,,,,,,150.06,,,,,,-2.08119,2340.77282,0,1119.68311,1117.6,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.38,0.38,0,0.38,0.38,0,5.88,5.88,0,0.39,0.39,0,0.45,0.45,0,0,0,0,3.46,3.46,0
D,DREGION,,2,"2024/06/16 04:15:00",1,VIC1,0,80.95209,0,80.95209,0,0,4436.16,-4,5482.18,30,1016.02,0,,,75,,,,,,,,65,,,,,,,,55,,,,,,,,110.56,,,,,,,,68.33,,,,,,,,79,,,,,,16.13988,9170.18297,384,4469.1582,4498.61,,106,,,,100,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1.5,1.5,0,0.39,0.39,0,0.45,0.45,0,0.45,0.45,0,0.94,0.94,0
D,DREGION,,2,"2024/06/16 04:20:00",1,NSW1,0,85,0,85,0,0,7143.03,-2,6687.51,80,-535.52,0,,,71,,,,,,,,189,,,,,,,,168,,,,,,,,127,,,,,,,,145,,,,,,,,104,,,,,,2.67861,10014.20192,187,7230.56104,7232.41,,56,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,4,4,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:20:00",1,QLD1,0,80.46753,0,80.46753,0,0,5505.55,10,5852.98,0,347.43,0,,,69,,,,,,,,72,,,,,,,,61.64,,,,,,,,59,,,,,,,,139,,,,,,,,139,,,,,,4.50179,9423.22916,124,5500.19727,5508.59,,0,,,,24,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,4,4,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:20:00",1,SA1,0,87.74737,0,87.74737,0,0,1343.12,-4,1063.32,64,-343.8,0,,,75.3,,,,,,,,97.97,,,,,,,,46,,,,,,,,102,,,,,,,,102,,,,,,,,132.89,,,,,,-2.71657,3075.31525,370,1450.04346,1412.52,,33,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,4,4,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:20:00",1,TAS1,0,150.1,0,150.1,0,0,1122.66,0,684.66,0,-438,0,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,48.73,,,,,,,,148.72,,,,,,,,148.72,,,,,,-0.93646,2349.95305,0,1123.59717,1122.66,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.38,0.38,0,0.38,0.38,0,5.88,5.88,0,0.39,0.39,0,0.39,0.39,0,0,0,0,3.46,3.46,0
D,DREGION,,2,"2024/06/16 04:20:00",1,VIC1,0,79.51453,0,79.51453,0,0,4467.24,1,5486.14,1,1017.9,0,,,55,,,,,,,,55,,,,,,,,45,,,,,,,,115.23,,,,,,,,71.89,,,,,,,,82,,,,,,5.44603,9179.1419,383,4518.00977,4498.42,,116.62,,,,66,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,4,4,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:25:00",1,NSW1,0,77.9999,0,77.9999,0,0,7141.65,-3,6602.67,80,-618.98,0,,,72,,,,,,,,189.83,,,,,,,,117.96,,,,,,,,127,,,,,,,,146,,,,,,,,104,,,,,,4.35913,10007.01008,187,7244.45752,7234.48,,62,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1,1,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:25:00",1,QLD1,0,73.29036,0,73.29036,0,0,5435.85,9,5836.33,0,400.47,0,,,41,,,,,,,,79,,,,,,,,69,,,,,,,,59,,,,,,,,139,,,,,,,,139,,,,,,5.38888,9406.01803,124,5425.86426,5440.2,,0,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1,1,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:25:00",1,SA1,0,78.81251,0,78.81251,0,0,1305.33,-5,1084.57,56,-276.76,0,,,70,,,,,,,,73,,,,,,,,67,,,,,,,,104,,,,,,,,104,,,,,,,,129.28,,,,,,-8.25496,3096.574,366,1397.58911,1364.69,,32,,,,40,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1,1,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:25:00",1,TAS1,0,150.1,0,150.1,0,0,1113.78,1,675.78,0,-438,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,50.83,,,,,,,,150.83,,,,,,,,150.83,,,,,,-1.9262,2358.14228,0,1114.7019,1113.78,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.38,0.38,0,0.38,0.38,0,5.88,5.88,0,0.14,0.14,0,0.38,0.38,0,0,0,0,3.46,3.46,0
D,DREGION,,2,"2024/06/16 04:25:00",1,VIC1,0,72.78572,0,72.78572,0,0,4499.46,1,5480.76,0,981.3,0,,,88.84,,,,,,,,75,,,,,,,,70,,,,,,,,109.28,,,,,,,,65.28,,,,,,,,82,,,,,,0,9189.75813,383,4548.11084,4526.97,,111.62,,,,130,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,1,1,0,0.14,0.14,0,0.38,0.38,0,0.2,0.2,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:30:00",1,NSW1,0,82.43882,0,82.43882,0,0,7099.47,-1,6629.94,80,-549.53,0,,,44,,,,,,,,162,,,,,,,,121,,,,,,,,127,,,,,,,,145,,,,,,,,104,,,,,,6.03921,10020.60524,187,7192.74512,7190.38,,89,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,2,2,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0
D,DREGION,,2,"2024/06/16 04:30:00",1,QLD1,0,76.90393,0,76.90393,0,0,5424.46,5,5830.4,0,405.93,0,,,69,,,,,,,,79,,,,,,,,69,,,,,,,,60,,,,,,,,139,,,,,,,,139,,,,,,8.48541,9401.70802,124,5415.38916,5429.03,,0,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,2,2,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0
D,DREGION,,2,"2024/06/16 04:30:00",1,SA1,0,83.90631,0,83.90631,0,0,1303.56,-5,1077.71,51,-276.85,0,,,67.81,,,,,,,,90.19,,,,,,,,54,,,,,,,,104,,,,,,,,104,,,,,,,,128.93,,,,,,-8.72561,3089.71221,370,1383.91138,1357.92,,43.19,,,,60,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,2,2,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0
D,DREGION,,2,"2024/06/16 04:30:00",1,TAS1,0,92.05272,0,92.05272,0,0,1116.15,1,679.59,0,-436.57,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,50.4,,,,,,,,150.39,,,,,,,,150.39,,,,,,-1.10953,2372.28589,0,1116.26062,1116.15,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.38,0.38,0,0.38,0.38,0,5.88,5.88,0,0.2,0.2,0,0.39,0.39,0,0,0,0,3.46,3.46,0
D,DREGION,,2,"2024/06/16 04:30:00",1,VIC1,0,77.49,0,77.49,0,0,4473.45,-2,5374.04,0,900.59,0,,,91,,,,,,,,85,,,,,,,,80.89,,,,,,,,109.54,,,,,,,,67.93,,,,,,,,84,,,,,,-1.54222,9185.78616,383,4514.39502,4498.19,,72,,,,80,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,2,2,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0
D,DREGION,,2,"2024/06/16 04:35:00",1,NSW1,0,81.82795,0,81.82795,0,0,7064.31,1,6681.64,96,-478.67,0,,,66,,,,,,,,185,,,,,,,,143,,,,,,,,127,,,,,,,,145,,,,,,,,105,,,,,,2.44913,10027.31195,187,7154.91113,7168.63,,45,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,0.26,0.26,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/16 04:35:00",1,QLD1,0,77.35014,0,77.35014,0,0,5467.41,6,5833.47,15,351.06,0,,,52.63,,,,,,,,44,,,,,,,,44,,,,,,,,60,,,,,,,,139,,,,,,,,139,,,,,,13.25225,9404.76952,124,5451.9834,5485.69,,0,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,0.26,0.26,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/16 04:35:00",1,SA1,0,85.10112,0,85.10112,0,0,1302.78,-5,1077.65,102,-327.13,0,,,66,,,,,,,,107.06,,,,,,,,63,,,,,,,,103,,,,,,,,103,,,,,,,,139.14,,,,,,-5.0747,3089.65222,370,1371.40967,1409.63,,25,,,,48,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,0.26,0.26,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/16 04:35:00",1,TAS1,0,87.11698,0,87.11698,0,0,1108.84,1,687.98,0,-420.86,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,35.07,,,,,,,,135.07,,,,,,,,140.77,,,,,,-4.57021,2392.58093,0,1112.4071,1108.84,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.88,6.88,0,0.2,0.2,0,0.39,0.39,0,0,0,0,3.46,3.46,0
D,DREGION,,2,"2024/06/16 04:35:00",1,VIC1,0,77.49,0,77.49,0,0,4471.48,2,5432.62,43,918.13,0,,,92,,,,,,,,85,,,,,,,,79.83,,,,,,,,125.4,,,,,,,,85.84,,,,,,,,84,,,,,,-3.1479,9194.74344,380,4498.57861,4540.56,,118.48,,,,124,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,0.26,0.26,0,0.2,0.2,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/16 04:40:00",1,NSW1,0,89.48427,0,89.48427,0,0,7090.67,4,6722.79,80,-447.88,0,,,45.32,,,,,,,,180,,,,,,,,141,,,,,,,,127,,,,,,,,146,,,,,,,,105,,,,,,5.09048,10022.37551,187,7185.03027,7177.4,,77,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,3.38,3.38,0,0.39,0.39,0,0.59,0.59,0,0.45,0.45,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:40:00",1,QLD1,0,85.85,0,85.85,0,0,5555.3,7,5851.33,16,280.03,0,,,41,,,,,,,,44,,,,,,,,44,,,,,,,,57,,,,,,,,136,,,,,,,,136,,,,,,9.85552,9403.29336,124,5554.58838,5573.07,,0,,,,4,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,3.38,3.38,0,0.39,0.39,0,0.59,0.59,0,0.45,0.45,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:40:00",1,SA1,0,93.44224,0,93.44224,0,0,1324.14,-4,1070.06,97,-351.08,0,,,99,,,,,,,,87,,,,,,,,72.77,,,,,,,,104,,,,,,,,104,,,,,,,,141.22,,,,,,0,3082.06145,367,1414.87427,1426.79,,49,,,,53,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,3.38,3.38,0,0.39,0.39,0,0.59,0.59,0,0.45,0.45,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:40:00",1,TAS1,0,94.00604,0,94.00604,0,0,1121.25,1,705.31,0,-415.94,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,29.03,,,,,,,,129.03,,,,,,,,140.63,,,,,,-10.38979,2409.91163,0,1130.64233,1121.25,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,5.88,5.88,0,0.39,0.39,0,0.59,0.59,0,0,0,0,3.46,3.46,0
D,DREGION,,2,"2024/06/16 04:40:00",1,VIC1,0,84.25095,0,84.25095,0,0,4483.28,5,5508.71,48,977.42,0,,,90,,,,,,,,108.03,,,,,,,,69,,,,,,,,135.11,,,,,,,,91.83,,,,,,,,84,,,,,,0,9209.70557,380,4513.16211,4559.69,,57.56,,,,83,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.26,0.26,0,0.26,0.26,0,3.38,3.38,0,0.39,0.39,0,0.59,0.59,0,0.45,0.45,0,3.61,3.61,0
D,DREGION,,2,"2024/06/16 04:45:00",1,NSW1,0,76.72,0,76.72,0,0,7140.14,6,6669.36,80,-550.77,0,,,44,,,,,,,,174.2,,,,,,,,141,,,,,,,,128.53,,,,,,,,145,,,,,,,,105,,,,,,1.52551,10031.57979,187,7226.95801,7230.1,,51,,,,70,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,10.98,10.98,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0
D,DREGION,,2,"2024/06/16 04:45:00",1,QLD1,0,73.10843,0,73.10843,0,0,5499.79,13,5829.15,35,294.36,0,,,41,,,,,,,,79,,,,,,,,69,,,,,,,,59,,,,,,,,139,,,,,,,,139,,,,,,6.20696,9400.50368,124,5500.12109,5536.82,,0,,,,44,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,10.98,10.98,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0
