C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/07,04:05:01,0000000422178465,,0000000422178459
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/06 04:15:00",1,NSW1,0,95.30373,0,95.30373,0,0,7023.4,12,7050.18,125,-98.23,0,,,65,,,,,,,,124.22,,,,,,,,98,,,,,,,,128,,,,,,,,124,,,,,,,,103,,,,,,-5.36415,12161.68195,232,7143,7148.61,,53.71,,,,51,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,2,2,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:15:00",1,QLD1,0,92.62909,0,92.62909,0,0,5607.29,14,5794.51,0,187.23,0,,,0,,,,,,,,48,,,,,,,,43,,,,,,,,18,,,,,,,,97,,,,,,,,124,,,,,,19.9756,9582.49251,49,5575.00146,5607.84,,0,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,2,2,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:15:00",1,SA1,0,110.03,0,110.03,0,0,1412.19,1,970.84,95.95,-537.29,0,,,34,,,,,,,,95,,,,,,,,84.06,,,,,,,,107,,,,,,,,136.58,,,,,,,,104.31,,,,,,-4.31495,3012.84263,371,1524.97278,1522.03,,24,,,,26,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,2,2,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:15:00",1,TAS1,0,150.11,0,150.11,0,0,1118.81,2,680.81,0,-438,0,,,0,,,,,,,,0,,,,,,,,1.76,,,,,,,,82.48,,,,,,,,151.8,,,,,,,,137.07,,,,,,5.03252,2029.50749,0,1111.77576,1118.81,,50,,,,50,,,,,,,,,,,,,,,,,,,6.95,6.95,0,0.39,0.39,0,0.38,0.38,0,6.06,6.06,0,0.39,0.39,0,0.86,0.86,0,0,0,0,3.12,3.12,0
D,DREGION,,2,"2024/06/06 04:15:00",1,VIC1,0,94.01281,0,94.01281,0,0,4553.43,9,5511.37,15,942.94,0,,,170.07,,,,,,,,145.76,,,,,,,,94,,,,,,,,171,,,,,,,,151,,,,,,,,192,,,,,,-11.65986,9254.36555,388,4668.54688,4610.42,,127.91,,,,93,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,2,2,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:20:00",1,NSW1,0,103.7441,0,103.7441,0,0,7025.24,15,7111.64,124,-37.6,0,,,63,,,,,,,,122,,,,,,,,69,,,,,,,,128,,,,,,,,124,,,,,,,,103,,,,,,2.02792,12193.06207,232,7134.38135,7149.47,,69,,,,59,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:20:00",1,QLD1,0,100.86,0,100.86,0,0,5614.74,14,5824.92,12,198.18,0,,,28,,,,,,,,76,,,,,,,,71,,,,,,,,18,,,,,,,,97.1,,,,,,,,124,,,,,,3.69638,9588.01758,49,5597.49316,5627.39,,0,,,,44,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:20:00",1,SA1,0,121.05192,0,121.05192,0,0,1412.13,2,979.79,98,-530.35,0,,,74,,,,,,,,108,,,,,,,,82.12,,,,,,,,105,,,,,,,,121,,,,,,,,162.56,,,,,,0.43534,3021.78907,371,1522.26953,1523.67,,42,,,,45,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:20:00",1,TAS1,0,150.11,0,150.11,0,0,1118.65,2,680.65,0,-438,0,,,0,,,,,,,,0,,,,,,,,1.76,,,,,,,,81.3,,,,,,,,154.14,,,,,,,,136.69,,,,,,4.32987,2031.69889,0,1112.32458,1118.65,,50,,,,50,,,,,,,,,,,,,,,,,,,6.95,6.95,0,0.39,0.39,0,0.38,0.38,0,6.06,6.06,0,0.39,0.39,0,0.86,0.86,0,0,0,0,3.12,3.12,0
D,DREGION,,2,"2024/06/06 04:20:00",1,VIC1,0,103.93298,0,103.93298,0,0,4579.89,10,5539.11,96,863.22,0,,,103.79,,,,,,,,106.73,,,,,,,,97,,,,,,,,171,,,,,,,,161,,,,,,,,131,,,,,,-9.39286,9282.10584,388,4638.39893,4716.94,,94.62,,,,22,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.99,7.99,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:25:00",1,NSW1,0,76.72,0,76.72,0,0,7021.68,17,7090.88,154,-84.8,0,,,82,,,,,,,,101.93,,,,,,,,88,,,,,,,,128,,,,,,,,124,,,,,,,,103,,,,,,0,12224.15935,232,7144.84814,7175.84,,41,,,,55,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:25:00",1,QLD1,0,74.59695,0,74.59695,0,0,5598.04,17,5790.4,0.51,191.85,0,,,0,,,,,,,,76,,,,,,,,43,,,,,,,,18,,,,,,,,97,,,,,,,,124,,,,,,0,9598.63728,49,5595.12354,5599.12,,0,,,,24,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:25:00",1,SA1,0,89.66728,0,89.66728,0,0,1383.57,0,950.91,130,-562.66,0,,,123,,,,,,,,146,,,,,,,,132.82,,,,,,,,107,,,,,,,,123,,,,,,,,181.59,,,,,,-3.11068,3018.86232,370,1510.60669,1528.87,,29,,,,47,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:25:00",1,TAS1,0,150.11,0,150.11,0,0,1117.95,2,679.95,0,-438,0,,,0,,,,,,,,0,,,,,,,,1.76,,,,,,,,77.36,,,,,,,,152.33,,,,,,,,135.5,,,,,,3.28625,2030.98506,0,1112.6676,1117.95,,50,,,,50,,,,,,,,,,,,,,,,,,,6.95,6.95,0,0.39,0.39,0,0.38,0.38,0,6.06,6.06,0,0.39,0.39,0,0.45,0.45,0,0,0,0,3.12,3.12,0
D,DREGION,,2,"2024/06/06 04:25:00",1,VIC1,0,76.24335,0,76.24335,0,0,4563.56,7,5560.1,42,954.54,0,,,64.2,,,,,,,,89,,,,,,,,55,,,,,,,,170,,,,,,,,157.76,,,,,,,,110,,,,,,-9.33459,9303.10029,388,4710.94189,4650.44,,135.62,,,,44,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/06 04:30:00",1,NSW1,0,94.28,0,94.28,0,0,7048.52,20,7145.8,142.44,-45.16,0,,,74.56,,,,,,,,89.33,,,,,,,,80.56,,,,,,,,132,,,,,,,,128,,,,,,,,107,,,,,,-2.03801,12243.13908,232,7183.78906,7190.32,,61,,,,56,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.38,3.38,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/06 04:30:00",1,QLD1,0,92.97062,0,92.97062,0,0,5673.7,20,5811.69,0,137.99,0,,,28,,,,,,,,58,,,,,,,,58,,,,,,,,20,,,,,,,,99,,,,,,,,118.5,,,,,,7.65712,9599.4667,49,5646.18115,5673.77,,0,,,,22,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.38,3.38,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/06 04:30:00",1,SA1,0,107.4852,0,107.4852,0,0,1367.96,0,995.65,98,-470.31,0,,,89.25,,,,,,,,143,,,,,,,,132.6,,,,,,,,107,,,,,,,,128.19,,,,,,,,185,,,,,,-8.9759,3037.65357,370,1518.06506,1476.45,,45,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.38,3.38,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/06 04:30:00",1,TAS1,0,150.27619,0,150.27619,0,0,1127.64,3,689.64,0,-438,0,,,0,,,,,,,,0,,,,,,,,4.12,,,,,,,,73.68,,,,,,,,150,,,,,,,,135.69,,,,,,3.07807,2030.35483,0,1121.56592,1127.64,,50,,,,50,,,,,,,,,,,,,,,,,,,6.95,6.95,0,0.39,0.39,0,0.38,0.38,0,6.06,6.06,0,0.39,0.39,0,0.45,0.45,0,0,0,0,3.12,3.12,0
D,DREGION,,2,"2024/06/06 04:30:00",1,VIC1,0,93.65281,0,93.65281,0,0,4573.69,12,5567.86,134,860.18,0,,,77,,,,,,,,122,,,,,,,,45,,,,,,,,171,,,,,,,,152,,,,,,,,111,,,,,,-0.91464,9310.86278,388,4654.40332,4742.46,,99.62,,,,62,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.38,3.38,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.75,3.75,0
D,DREGION,,2,"2024/06/06 04:35:00",1,NSW1,0,84.99985,0,84.99985,0,0,7045.34,23,7236.3,136.26,54.71,0,,,36,,,,,,,,81.53,,,,,,,,62,,,,,,,,132,,,,,,,,128,,,,,,,,107,,,,,,0.95439,12270.54272,108,7163.76807,7180.53,,62.62,,,,28,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0
D,DREGION,,2,"2024/06/06 04:35:00",1,QLD1,0,84.13021,0,84.13021,0,0,5719.26,23,5843.4,21,103.14,0,,,28,,,,,,,,106,,,,,,,,77,,,,,,,,21,,,,,,,,100,,,,,,,,100,,,,,,4.92038,9611.68724,49,5691.38086,5740.14,,0,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0
D,DREGION,,2,"2024/06/06 04:35:00",1,SA1,0,98.83656,0,98.83656,0,0,1385.28,0,1019.37,154,-519.9,0,,,100,,,,,,,,125,,,,,,,,119,,,,,,,,107,,,,,,,,122,,,,,,,,138.45,,,,,,0.10213,3061.37278,369,1498.51636,1552.24,,44,,,,20,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0
D,DREGION,,2,"2024/06/06 04:35:00",1,TAS1,0,150.29,0,150.29,0,0,1128.1,3,690.1,0,-438,0,,,0,,,,,,,,0,,,,,,,,1,,,,,,,,75.32,,,,,,,,155,,,,,,,,145.9,,,,,,1.8487,2030.03376,0,1123.25195,1128.1,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.07,6.07,0,0.39,0.39,0,0.45,0.45,0,0,0,0,3.12,3.12,0
D,DREGION,,2,"2024/06/06 04:35:00",1,VIC1,0,85.11189,0,85.11189,0,0,4603.97,15,5638.6,183,851.63,0,,,105.5,,,,,,,,100,,,,,,,,60.58,,,,,,,,171,,,,,,,,154.35,,,,,,,,168,,,,,,0.00874,9321.5975,388,4758.70801,4826.77,,99,,,,122,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0
D,DREGION,,2,"2024/06/06 04:40:00",1,NSW1,0,76.72,0,76.72,0,0,7157.09,32,7270.16,30,83.07,0,,,36,,,,,,,,74,,,,,,,,62,,,,,,,,132,,,,,,,,128,,,,,,,,107,,,,,,15.55766,12282.08508,108,7180.66553,7185.96,,69,,,,46,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,3.38,3.38,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:40:00",1,QLD1,0,76.78525,0,76.78525,0,0,5783.82,29,5845.77,12.51,49.44,0,,,0,,,,,,,,91,,,,,,,,62,,,,,,,,21,,,,,,,,100,,,,,,,,100,,,,,,6.32014,9613.6044,49,5769.41602,5796.09,,0,,,,16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,3.38,3.38,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:40:00",1,SA1,0,88.69111,0,88.69111,0,0,1369.73,0,981,124,-512.73,0,,,126,,,,,,,,151,,,,,,,,145,,,,,,,,104,,,,,,,,120,,,,,,,,126.69,,,,,,-6.54495,3049.42121,370,1536.62805,1506.29,,32,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,3.38,3.38,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:40:00",1,TAS1,0,150.29,0,150.29,0,0,1130.01,3,692.01,0,-438,0,,,0,,,,,,,,0,,,,,,,,1,,,,,,,,72.24,,,,,,,,155,,,,,,,,145.97,,,,,,1.29217,2028.6498,0,1125.71313,1130.01,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,6.07,6.07,0,0.39,0.39,0,0.39,0.39,0,0,0,0,3.12,3.12,0
D,DREGION,,2,"2024/06/06 04:40:00",1,VIC1,0,76.37527,0,76.37527,0,0,4614.99,18,5643.54,160,868.54,0,,,106.78,,,,,,,,95.07,,,,,,,,47.42,,,,,,,,173.14,,,,,,,,151.66,,,,,,,,175,,,,,,14.5848,9331.53518,388,4801.38086,4814.14,,104.62,,,,78,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,3.38,3.38,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/06 04:45:00",1,NSW1,0,76.72,0,76.72,0,0,7181.47,35,7255.32,77,-3.15,0,,,40.38,,,,,,,,106.72,,,,,,,,66.38,,,,,,,,133,,,,,,,,129,,,,,,,,108,,,,,,0,12293.63709,108,7203.2998,7257.5,,35.62,,,,55,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,2,2,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.87,1.87,0
D,DREGION,,2,"2024/06/06 04:45:00",1,QLD1,0,76.21937,0,76.21937,0,0,5699.3,31,5844.12,49,95.83,0,,,0,,,,,,,,78,,,,,,,,49,,,,,,,,21,,,,,,,,100,,,,,,,,100,,,,,,0,9612.96455,49,5682.04932,5748.14,,0,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,2,2,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.87,1.87,0
